,Airline,Destination,Duration,Total_Stops,Price,Dep_Hour,Dep_Day,Dep_Min,Journey_DOW,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai
415,5,3,1550,1,11105.0,20,24,20,6,0,1,0,0,0
416,11,3,730,1,14388.0,21,5,10,3,0,1,0,0,0
417,11,4,1025,2,13014.0,19,18,30,5,0,0,1,0,0
418,9,4,510,1,15411.0,10,3,20,0,0,0,1,0,0
419,11,4,1385,1,16289.0,19,3,45,1,0,0,1,0,0
420,3,4,560,1,6442.0,6,15,50,2,0,0,1,0,0
421,11,3,475,1,10844.0,8,18,25,5,0,1,0,0,0
422,11,1,90,0,5678.0,10,18,20,5,0,0,0,0,1
423,3,2,170,0,6906.0,23,4,30,2,1,0,0,0,0
424,1,0,135,0,3543.0,9,21,45,1,0,0,0,1,0
425,11,4,600,1,14714.0,9,6,0,3,0,0,1,0,0
426,7,2,155,0,11793.0,16,3,0,6,1,0,0,0,0
427,9,4,465,1,14323.0,11,15,30,2,0,0,1,0,0
428,1,2,175,0,3971.0,21,4,10,2,1,0,0,0,0
429,5,3,1580,1,8452.0,20,5,20,2,0,1,0,0,0
430,5,2,160,0,5403.0,7,4,0,2,1,0,0,0,0
431,9,4,660,1,13727.0,10,5,0,3,0,0,1,0,0
432,8,3,1165,2,12639.0,10,4,0,4,0,1,0,0,0
433,11,2,175,0,5198.0,15,18,15,3,1,0,0,0,0
434,5,2,165,0,4878.0,19,6,30,6,1,0,0,0,0
435,11,4,1395,1,12373.0,19,18,45,5,0,0,1,0,0
436,9,4,540,1,8552.0,7,3,10,6,0,0,1,0,0
437,5,4,190,0,6741.0,14,21,40,6,0,0,1,0,0
438,9,4,385,1,6481.0,12,4,50,2,0,0,1,0,0
439,9,4,520,1,7354.0,10,6,35,3,0,0,1,0,0
440,8,2,170,0,5228.0,21,21,5,6,1,0,0,0,0
441,11,3,740,1,10844.0,8,5,25,3,0,1,0,0,0
442,3,4,320,1,6347.0,6,18,50,5,0,0,1,0,0
443,8,2,240,1,5013.0,8,15,15,4,1,0,0,0,0
444,11,3,585,1,9663.0,18,6,55,4,0,1,0,0,0
445,3,2,175,0,4823.0,18,4,25,1,1,0,0,0,0
446,8,4,1580,2,13381.0,16,24,55,0,0,0,1,0,0
447,1,0,135,0,3543.0,9,6,45,6,0,0,0,1,0
448,11,3,585,1,9663.0,18,15,55,2,0,1,0,0,0
449,11,3,1495,1,7064.0,18,4,55,4,0,1,0,0,0
450,11,4,715,1,10262.0,7,6,5,4,0,0,1,0,0
451,8,4,500,2,13013.0,10,6,55,6,0,0,1,0,0
452,11,4,1045,2,15339.0,19,27,10,3,0,0,1,0,0
453,4,2,170,0,4937.0,11,18,40,3,1,0,0,0,0
454,3,4,425,1,6818.0,5,6,5,3,0,0,1,0,0
455,8,4,1275,2,10441.0,22,18,0,5,0,0,1,0,0
456,11,4,300,1,5177.0,14,4,0,0,0,0,1,0,0
457,3,0,145,0,3858.0,11,27,35,3,0,0,0,1,0
458,3,3,315,1,6534.0,21,18,0,5,0,1,0,0,0
459,9,4,910,1,6795.0,10,15,20,5,0,0,1,0,0
460,9,4,705,1,9736.0,7,6,30,2,0,0,1,0,0
461,11,2,180,0,7229.0,19,5,50,5,1,0,0,0,0
462,1,4,295,1,4957.0,17,24,55,2,0,0,1,0,0
463,3,2,165,0,7648.0,6,3,0,1,1,0,0,0,0
464,1,3,150,0,3873.0,14,15,55,5,0,1,0,0,0
465,11,3,585,1,14388.0,18,5,55,3,0,1,0,0,0
466,3,3,160,0,5618.0,17,3,15,0,0,1,0,0,0
467,9,4,390,1,7408.0,19,6,0,4,0,0,1,0,0
468,2,4,330,1,13774.0,16,3,45,6,0,0,1,0,0
469,5,2,160,0,4668.0,7,5,0,1,1,0,0,0,0
470,11,4,2045,2,13082.0,18,21,20,3,0,0,1,0,0
471,8,4,925,1,8669.0,3,6,50,2,0,0,1,0,0
472,3,4,570,1,6316.0,16,24,0,0,0,0,1,0,0
473,11,4,365,1,12583.0,22,3,20,0,0,0,1,0,0
474,5,2,160,0,7923.0,16,3,10,1,1,0,0,0,0
475,4,4,350,1,7378.0,7,3,0,6,0,0,1,0,0
476,5,2,165,0,4878.0,19,6,30,2,1,0,0,0,0
477,11,3,1640,1,10844.0,16,18,30,5,0,1,0,0,0
478,11,2,180,0,7229.0,8,4,20,0,1,0,0,0,0
479,1,4,315,1,6297.0,6,21,5,1,0,0,1,0,0
480,11,3,960,1,8529.0,20,6,0,4,0,1,0,0,0
481,9,4,420,1,13727.0,14,18,0,5,0,0,1,0,0
482,1,3,520,1,6643.0,8,24,35,4,0,1,0,0,0
483,9,4,540,1,10197.0,10,5,0,3,0,0,1,0,0
484,1,3,140,0,4911.0,22,21,20,6,0,1,0,0,0
485,3,0,140,0,6482.0,5,3,15,0,0,0,0,1,0
486,11,2,380,1,26890.0,8,3,55,3,1,0,0,0,0
487,3,3,265,1,3717.0,19,18,20,5,0,1,0,0,0
488,3,0,140,0,3597.0,13,6,15,6,0,0,0,1,0
489,8,2,665,2,10846.0,11,18,5,0,1,0,0,0,0
490,8,2,1015,1,14069.0,5,3,50,3,1,0,0,0,0
491,11,4,825,1,5177.0,22,4,50,4,0,0,1,0,0
492,8,4,1545,2,14641.0,5,3,55,0,0,0,1,0,0
493,3,4,835,1,6442.0,8,6,35,3,0,0,1,0,0
494,8,4,315,1,5704.0,17,21,45,3,0,0,1,0,0
495,11,3,1155,1,9663.0,14,5,5,2,0,1,0,0,0
496,11,4,450,1,14714.0,20,6,55,3,0,0,1,0,0
497,11,4,540,1,5406.0,10,4,0,4,0,0,1,0,0
498,5,3,1440,1,8610.0,20,15,20,2,0,1,0,0,0
499,11,4,1090,2,14237.0,18,6,25,4,0,0,1,0,0
500,3,2,175,0,4823.0,7,6,10,4,1,0,0,0,0
501,3,1,90,0,2227.0,20,27,5,2,0,0,0,0,1
502,11,4,1280,1,12373.0,7,18,5,5,0,0,1,0,0
503,8,4,375,1,8372.0,13,6,0,3,0,0,1,0,0
504,11,4,870,1,17024.0,13,3,55,6,0,0,1,0,0
505,8,1,80,0,3100.0,21,27,5,0,0,0,0,0,1
506,11,4,775,1,14053.0,6,3,50,1,0,0,1,0,0
507,3,0,145,0,3540.0,5,5,15,3,0,0,0,1,0
508,5,3,1350,1,9345.0,20,21,20,1,0,1,0,0,0
509,11,4,1375,2,10368.0,5,6,30,6,0,0,1,0,0
510,11,2,325,1,26890.0,7,3,0,3,1,0,0,0,0
511,1,1,85,0,5755.0,8,3,50,1,0,0,0,0,1
512,11,2,435,1,7832.0,8,21,55,3,1,0,0,0,0
513,11,3,740,1,14388.0,8,5,25,2,0,1,0,0,0
514,8,4,1210,2,8839.0,13,27,15,3,0,0,1,0,0
515,8,4,1275,2,22096.0,22,3,0,6,0,0,1,0,0
516,5,0,135,0,3687.0,7,27,5,0,0,0,0,1,0
517,9,4,630,1,9627.0,8,15,30,2,0,0,1,0,0
518,9,4,845,1,13542.0,11,21,30,3,0,0,1,0,0
519,3,2,170,0,4423.0,4,27,0,5,1,0,0,0,0
520,3,4,985,2,8899.0,4,3,55,6,0,0,1,0,0
521,1,4,315,1,5583.0,6,21,5,6,0,0,1,0,0
522,2,4,830,1,6752.0,16,27,45,0,0,0,1,0,0
523,1,0,135,0,3543.0,8,21,20,1,0,0,0,1,0
524,11,2,435,1,7832.0,8,21,0,3,1,0,0,0,0
525,8,3,1625,2,10991.0,5,5,50,5,0,1,0,0,0
526,11,4,1655,1,12898.0,9,27,0,0,0,0,1,0,0
527,11,4,300,1,12898.0,14,27,0,0,0,0,1,0,0
528,4,2,170,0,3398.0,11,24,40,4,1,0,0,0,0
529,8,4,170,0,5201.0,5,24,10,2,0,0,1,0,0
530,8,3,920,2,13873.0,10,5,0,2,0,1,0,0,0
531,8,4,320,1,7384.0,17,15,40,5,0,0,1,0,0
532,11,4,610,1,10262.0,18,6,15,3,0,0,1,0,0
533,11,3,1655,1,10031.0,8,24,25,6,0,1,0,0,0
534,11,3,575,1,12384.0,9,5,35,2,0,1,0,0,0
535,11,3,1690,1,7757.0,14,5,5,3,0,1,0,0,0
536,11,2,840,1,17261.0,21,3,25,0,1,0,0,0,0
537,1,0,155,0,7298.0,9,3,30,3,0,0,0,1,0
538,11,2,175,0,7229.0,15,4,15,1,1,0,0,0,0
539,3,3,155,0,4174.0,4,4,40,4,0,1,0,0,0
540,3,3,280,1,5699.0,17,18,35,5,0,1,0,0,0
541,8,3,150,0,4880.0,14,24,15,2,0,1,0,0,0
542,8,4,675,1,15284.0,8,3,0,0,0,0,1,0,0
543,11,3,475,1,13759.0,8,24,25,6,0,1,0,0,0
544,5,3,530,1,16092.0,9,24,55,6,0,1,0,0,0
545,3,1,85,0,4392.0,6,3,20,1,0,0,0,0,1
546,11,4,940,1,10262.0,20,24,55,0,0,0,1,0,0
547,1,3,155,0,3841.0,6,6,55,4,0,1,0,0,0
548,4,2,175,0,5048.0,7,6,45,6,1,0,0,0,0
549,8,3,805,1,11096.0,7,21,0,1,0,1,0,0,0
550,3,4,275,1,5073.0,7,24,35,2,0,0,1,0,0
551,11,4,1110,1,19828.0,9,3,55,6,0,0,1,0,0
552,5,0,135,0,3739.0,7,21,5,3,0,0,0,1,0
553,8,4,2295,2,10598.0,5,3,0,1,0,0,1,0,0
554,11,2,185,0,7229.0,18,15,55,5,1,0,0,0,0
555,5,3,1550,1,8610.0,17,4,0,4,0,1,0,0,0
556,5,4,190,0,6216.0,14,5,40,3,0,0,1,0,0
557,8,2,170,0,6961.0,13,6,20,4,1,0,0,0,0
558,11,3,690,1,10703.0,9,5,35,2,0,1,0,0,0
559,11,3,395,1,14151.0,17,15,0,2,0,1,0,0,0
560,11,3,1655,1,8586.0,6,5,30,3,0,1,0,0,0
561,3,3,155,0,4488.0,20,4,20,2,0,1,0,0,0
562,9,4,450,1,7408.0,18,15,0,5,0,0,1,0,0
563,11,4,195,0,5443.0,11,18,0,3,0,0,1,0,0
564,11,3,575,1,10539.0,9,6,35,4,0,1,0,0,0
565,9,4,750,1,7723.0,13,6,0,6,0,0,1,0,0
566,9,4,680,1,15411.0,7,3,30,0,0,0,1,0,0
567,11,2,180,0,7229.0,7,21,10,1,1,0,0,0,0
568,3,3,155,0,4804.0,20,21,20,4,0,1,0,0,0
569,11,1,90,0,4050.0,2,3,55,6,0,0,0,0,1
570,11,3,1570,1,14151.0,17,18,0,5,0,1,0,0,0
571,1,4,295,1,4957.0,17,4,55,1,0,0,1,0,0
572,8,2,165,0,7591.0,21,3,10,6,1,0,0,0,0
573,11,3,520,1,11134.0,13,24,55,6,0,1,0,0,0
574,3,4,425,1,6600.0,5,27,5,0,0,0,1,0,0
575,8,2,165,0,4966.0,21,3,10,1,1,0,0,0,0
576,8,4,1490,2,15481.0,6,6,50,6,0,0,1,0,0
577,1,3,140,0,5515.0,22,3,20,3,0,1,0,0,0
578,11,4,660,1,14714.0,8,15,0,5,0,0,1,0,0
579,4,4,540,1,4959.0,10,15,35,5,0,0,1,0,0
580,11,2,175,0,7229.0,11,21,10,6,1,0,0,0,0
581,8,4,185,0,6094.0,18,15,5,2,0,0,1,0,0
582,2,3,155,0,4409.0,10,24,20,2,0,1,0,0,0
583,9,4,780,1,9794.0,6,18,0,5,0,0,1,0,0
584,11,1,85,0,5678.0,2,4,55,0,0,0,0,0,1
585,3,4,455,1,6442.0,8,15,35,5,0,0,1,0,0
586,5,2,160,0,4878.0,7,18,0,5,1,0,0,0,0
587,11,3,775,1,12446.0,21,24,10,6,0,1,0,0,0
588,11,4,1760,2,16704.0,23,5,5,3,0,0,1,0,0
589,11,2,300,1,9134.0,5,15,45,4,1,0,0,0,0
590,11,3,520,1,8586.0,20,15,0,2,0,1,0,0,0
591,11,2,180,0,7229.0,7,6,10,6,1,0,0,0,0
592,11,2,180,0,6144.0,7,21,10,6,1,0,0,0,0
593,8,2,165,0,6961.0,10,18,0,5,1,0,0,0,0
594,11,3,730,1,10844.0,16,5,30,3,0,1,0,0,0
595,3,0,140,0,3597.0,19,21,35,1,0,0,0,1,0
596,1,2,475,1,7139.0,10,21,20,3,1,0,0,0,0
597,8,1,1775,2,25139.0,9,3,40,0,0,0,0,0,1
598,11,4,1615,2,10368.0,9,6,40,6,0,0,1,0,0
599,8,4,765,1,5117.0,20,4,40,1,0,0,1,0,0
600,9,4,455,1,9211.0,11,18,40,5,0,0,1,0,0
601,1,3,150,0,4174.0,17,15,10,0,0,1,0,0,0
602,9,4,705,1,10786.0,7,27,30,0,0,0,1,0,0
603,11,2,1420,1,9134.0,8,15,0,4,1,0,0,0,0
604,11,4,830,2,13376.0,14,6,35,6,0,0,1,0,0
605,8,2,770,1,6955.0,22,21,0,3,1,0,0,0,0
606,11,3,590,1,10844.0,8,5,25,3,0,1,0,0,0
607,2,3,150,0,3807.0,19,4,55,4,0,1,0,0,0
608,11,3,1315,1,9663.0,14,5,5,5,0,1,0,0,0
609,11,4,1570,1,12373.0,2,5,15,3,0,0,1,0,0
610,1,2,175,0,4991.0,21,5,10,5,1,0,0,0,0
611,8,4,1215,1,6745.0,23,21,0,3,0,0,1,0,0
612,11,4,1210,1,10262.0,22,15,50,5,0,0,1,0,0
613,11,4,655,1,6540.0,17,27,30,2,0,0,1,0,0
614,1,3,150,0,3873.0,17,4,10,1,0,1,0,0,0
615,11,4,1270,1,15554.0,21,5,50,3,0,0,1,0,0
616,3,3,155,0,4804.0,20,27,20,0,0,1,0,0,0
617,11,4,1240,1,7438.0,23,27,5,2,0,0,1,0,0
618,2,2,170,0,6181.0,4,5,55,1,1,0,0,0,0
619,9,4,390,1,9424.0,19,5,0,5,0,0,1,0,0
620,8,2,1800,2,12725.0,17,3,25,1,1,0,0,0,0
621,8,2,790,1,6046.0,8,15,15,4,1,0,0,0,0
622,1,2,175,0,3971.0,21,15,10,5,1,0,0,0,0
623,11,3,1080,1,12692.0,20,6,25,3,0,1,0,0,0
624,3,4,480,1,7451.0,14,3,20,0,0,0,1,0,0
625,11,2,525,1,13817.0,22,3,55,1,1,0,0,0,0
626,11,3,750,1,10703.0,9,5,35,2,0,1,0,0,0
627,11,2,800,1,13817.0,21,3,25,1,1,0,0,0,0
628,11,2,370,1,27210.0,22,15,55,4,1,0,0,0,0
629,11,3,450,1,13941.0,21,18,10,5,0,1,0,0,0
630,8,2,1155,1,10246.0,17,3,0,3,1,0,0,0,0
631,3,3,155,0,4804.0,17,5,15,2,0,1,0,0,0
632,2,3,720,1,6810.0,22,6,40,3,0,1,0,0,0
633,11,2,180,0,5198.0,8,5,20,5,1,0,0,0,0
634,5,2,170,0,5613.0,21,5,0,1,1,0,0,0,0
635,3,1,85,0,4784.0,21,3,20,6,0,0,0,0,1
636,11,4,1385,1,5406.0,19,21,45,3,0,0,1,0,0
637,8,2,170,0,5228.0,13,27,20,5,1,0,0,0,0
638,11,4,1325,1,12898.0,20,27,55,0,0,0,1,0,0
639,8,0,135,0,4667.0,11,15,40,5,0,0,0,1,0
640,11,3,345,1,14781.0,14,21,5,1,0,1,0,0,0
641,5,2,170,0,5403.0,9,21,45,6,1,0,0,0,0
642,11,3,570,1,9899.0,14,6,5,4,0,1,0,0,0
643,11,4,535,2,13029.0,19,21,30,1,0,0,1,0,0
644,5,3,1065,1,9187.0,17,18,0,5,0,1,0,0,0
645,3,2,170,0,4823.0,20,24,0,4,1,0,0,0,0
646,8,4,1305,2,8665.0,21,27,30,2,0,0,1,0,0
647,3,4,755,1,14871.0,8,3,25,0,0,0,1,0,0
648,3,1,90,0,4049.0,6,21,25,4,0,0,0,0,1
649,8,0,135,0,4667.0,11,6,40,4,0,0,0,1,0
650,3,3,235,1,4226.0,19,4,55,2,0,1,0,0,0
651,8,2,165,0,7591.0,6,3,10,6,1,0,0,0,0
652,11,2,450,1,19225.0,5,3,45,0,1,0,0,0,0
653,11,4,1040,1,12898.0,19,27,15,0,0,0,1,0,0
654,3,1,90,0,2754.0,12,6,0,4,0,0,0,0,1
655,1,1,90,0,1965.0,13,5,15,1,0,0,0,0,1
656,8,3,1830,2,12835.0,16,24,45,6,0,1,0,0,0
657,6,2,300,1,8372.0,5,3,45,3,1,0,0,0,0
658,9,4,675,1,14533.0,8,15,0,2,0,0,1,0,0
659,5,2,170,0,4668.0,9,24,45,0,1,0,0,0,0
660,11,4,1145,1,11822.0,17,4,30,2,0,0,1,0,0
661,11,4,395,1,6017.0,21,27,50,2,0,0,1,0,0
662,11,4,450,1,14714.0,11,6,30,4,0,0,1,0,0
663,1,0,135,0,3597.0,8,6,20,4,0,0,0,1,0
664,2,2,165,0,3383.0,11,24,10,2,1,0,0,0,0
665,8,3,765,2,11642.0,16,18,50,5,0,1,0,0,0
666,5,2,170,0,5403.0,21,27,0,5,1,0,0,0,0
667,8,4,1595,2,14221.0,16,3,40,6,0,0,1,0,0
668,11,3,775,1,8586.0,21,18,10,5,0,1,0,0,0
669,3,1,90,0,4049.0,9,6,10,4,0,0,0,0,1
670,11,4,520,1,10262.0,19,6,45,2,0,0,1,0,0
671,9,4,840,1,7888.0,7,21,0,1,0,0,1,0,0
672,8,4,1410,2,8236.0,19,21,45,3,0,0,1,0,0
673,8,4,1795,2,12961.0,13,6,20,3,0,0,1,0,0
674,11,3,1330,1,8586.0,6,5,30,3,0,1,0,0,0
675,3,3,290,1,5279.0,8,18,10,5,0,1,0,0,0
676,4,2,165,0,3419.0,20,18,55,1,1,0,0,0,0
677,11,4,810,2,13292.0,5,15,30,5,0,0,1,0,0
678,11,3,800,1,13067.0,20,15,25,2,0,1,0,0,0
679,3,0,140,0,3597.0,13,5,15,1,0,0,0,1,0
680,11,4,715,1,15554.0,7,18,5,5,0,0,1,0,0
681,3,4,310,1,6027.0,17,15,5,2,0,0,1,0,0
682,11,3,705,1,14781.0,6,5,30,3,0,1,0,0,0
683,11,4,830,2,13376.0,14,6,35,6,0,0,1,0,0
684,3,2,180,0,3943.0,21,27,15,0,1,0,0,0,0
685,4,4,370,1,5842.0,7,6,25,4,0,0,1,0,0
686,3,0,140,0,4326.0,5,15,15,4,0,0,0,1,0
687,9,4,645,1,8937.0,8,6,30,6,0,0,1,0,0
688,8,0,135,0,3670.0,11,21,40,3,0,0,0,1,0
689,3,2,175,0,4823.0,18,18,25,1,1,0,0,0,0
690,11,1,90,0,2071.0,19,4,35,0,0,0,0,0,1
691,9,4,455,1,6093.0,14,27,55,3,0,0,1,0,0
692,5,3,1595,1,11682.0,20,24,20,6,0,1,0,0,0
693,3,2,285,1,7774.0,5,3,25,6,1,0,0,0,0
694,11,3,1285,1,13067.0,17,5,0,3,0,1,0,0,0
695,3,4,515,1,7514.0,7,27,35,0,0,0,1,0,0
696,9,4,510,1,6838.0,17,4,0,2,0,0,1,0,0
697,3,0,135,0,3858.0,13,18,20,0,0,0,0,1,0
698,9,4,760,1,6795.0,12,15,50,5,0,0,1,0,0
699,11,4,505,2,16263.0,20,27,0,0,0,0,1,0,0
700,8,3,1540,1,8576.0,16,5,50,3,0,1,0,0,0
701,8,2,165,0,5228.0,10,5,0,2,1,0,0,0,0
702,11,4,1760,2,16704.0,23,5,5,5,0,0,1,0,0
703,3,3,160,0,8872.0,20,24,25,6,0,1,0,0,0
704,4,2,170,0,3898.0,11,5,40,1,1,0,0,0,0
705,1,0,140,0,3332.0,17,21,45,3,0,0,0,1,0
706,11,3,435,1,5608.0,10,21,20,1,0,1,0,0,0
707,11,3,1215,1,13941.0,8,5,25,3,0,1,0,0,0
708,9,4,705,1,9100.0,7,21,30,3,0,0,1,0,0
709,5,2,155,0,4878.0,17,15,0,5,1,0,0,0,0
710,3,4,810,1,6416.0,7,6,30,6,0,0,1,0,0
711,1,1,90,0,2017.0,5,5,45,3,0,0,0,0,1
712,11,4,1475,2,10976.0,19,27,10,2,0,0,1,0,0
713,11,3,1235,1,10031.0,19,24,45,6,0,1,0,0,0
714,3,3,170,0,4462.0,5,18,30,0,0,1,0,0,0
715,3,4,275,1,5073.0,7,4,35,4,0,0,1,0,0
716,3,0,140,0,4326.0,5,27,15,2,0,0,0,1,0
717,10,4,705,1,10161.0,7,21,30,3,0,0,1,0,0
718,3,1,90,0,3175.0,16,6,55,4,0,0,0,0,1
719,5,3,770,1,12312.0,20,24,20,6,0,1,0,0,0
720,11,4,1470,2,12604.0,18,21,20,3,0,0,1,0,0
721,9,4,690,1,10877.0,7,15,30,5,0,0,1,0,0
722,3,3,240,1,4226.0,6,18,20,5,0,1,0,0,0
723,11,4,660,1,5406.0,8,4,0,1,0,0,1,0,0
724,3,4,325,1,8618.0,2,15,0,2,0,0,1,0,0
725,3,3,155,0,4174.0,17,18,15,3,0,1,0,0,0
726,4,4,310,1,10651.0,14,6,25,6,0,0,1,0,0
727,11,4,610,1,5963.0,18,21,15,3,0,0,1,0,0
728,11,4,1615,2,10368.0,9,6,40,4,0,0,1,0,0
729,3,1,435,1,7681.0,15,3,45,0,0,0,0,0,1
730,9,4,490,1,7485.0,12,21,50,1,0,0,1,0,0
731,11,2,175,0,4544.0,15,4,15,0,1,0,0,0,0
732,1,3,315,1,4649.0,15,15,5,0,0,1,0,0,0
733,5,0,140,0,11982.0,17,5,45,3,0,0,0,1,0
734,11,1,85,0,4995.0,7,24,5,0,0,0,0,0,1
735,3,3,290,1,5069.0,8,5,10,3,0,1,0,0,0
736,1,3,140,0,3873.0,22,6,20,6,0,1,0,0,0
737,1,3,140,0,3873.0,22,27,20,5,0,1,0,0,0
738,8,4,795,1,8907.0,9,27,45,0,0,0,1,0,0
739,11,3,1150,1,10844.0,21,6,10,4,0,1,0,0,0
740,11,3,1360,1,10844.0,21,15,10,2,0,1,0,0,0
741,11,3,890,1,9663.0,21,5,10,2,0,1,0,0,0
742,11,4,910,2,13292.0,21,6,25,6,0,0,1,0,0
743,11,4,425,2,14441.0,5,6,30,4,0,0,1,0,0
744,11,1,85,0,4050.0,2,6,55,4,0,0,0,0,1
745,3,2,175,0,6144.0,21,3,20,1,1,0,0,0,0
746,3,4,480,1,14871.0,7,3,30,0,0,0,1,0,0
747,2,2,165,0,4483.0,11,18,10,3,1,0,0,0,0
748,3,4,895,1,6979.0,10,15,35,2,0,0,1,0,0
749,11,1,90,0,8040.0,10,27,20,3,0,0,0,0,1
750,3,4,975,1,7048.0,9,6,15,6,0,0,1,0,0
751,1,2,170,0,3573.0,9,27,30,3,1,0,0,0,0
752,3,4,300,1,5054.0,16,27,0,0,0,0,1,0,0
753,8,4,1335,1,8582.0,21,6,0,6,0,0,1,0,0
754,2,4,330,1,8759.0,7,6,55,4,0,0,1,0,0
755,3,4,515,1,6442.0,7,27,35,5,0,0,1,0,0
756,8,4,925,1,8879.0,3,18,50,5,0,0,1,0,0
757,11,3,1260,1,10031.0,21,24,10,6,0,1,0,0,0
758,11,4,810,2,10368.0,5,6,30,2,0,0,1,0,0
759,3,2,170,0,3943.0,13,24,0,0,1,0,0,0,0
760,3,4,405,1,14871.0,4,3,45,6,0,0,1,0,0
761,11,1,90,0,4995.0,8,18,45,1,0,0,0,0,1
762,9,4,520,1,10791.0,10,24,20,0,0,0,1,0,0
763,1,1,90,0,2753.0,5,6,45,2,0,0,0,0,1
764,3,2,170,0,4423.0,10,4,10,2,1,0,0,0,0
765,2,3,155,0,4409.0,10,27,20,0,0,1,0,0,0
766,8,3,965,1,6117.0,19,5,0,3,0,1,0,0,0
767,11,4,1430,2,15129.0,19,21,10,1,0,0,1,0,0
768,5,3,1625,1,9345.0,20,6,20,3,0,1,0,0,0
769,5,3,975,1,8085.0,7,5,10,3,0,1,0,0,0
770,11,4,925,1,15554.0,13,5,0,2,0,0,1,0,0
771,1,2,170,0,3573.0,9,21,30,1,1,0,0,0,0
772,9,4,515,1,17073.0,17,3,0,6,0,0,1,0,0
773,9,4,830,1,6795.0,11,6,40,4,0,0,1,0,0
774,5,2,160,0,5403.0,7,21,0,3,1,0,0,0,0
775,3,0,145,0,3540.0,5,15,15,2,0,0,0,1,0
776,5,4,190,0,6216.0,14,24,40,2,0,0,1,0,0
777,11,2,175,0,3359.0,15,21,50,1,1,0,0,0,0
778,11,3,1720,1,10844.0,18,24,55,4,0,1,0,0,0
779,8,2,170,0,6961.0,13,15,20,5,1,0,0,0,0
780,2,3,155,0,4107.0,10,4,20,0,0,1,0,0,0
781,9,4,580,1,13069.0,9,21,10,3,0,0,1,0,0
782,11,4,1000,2,13357.0,11,24,45,0,0,0,1,0,0
783,3,4,380,1,6938.0,16,6,10,6,0,0,1,0,0
784,11,4,1620,2,13292.0,9,27,35,3,0,0,1,0,0
785,8,2,875,2,26743.0,8,3,50,3,1,0,0,0,0
786,9,4,730,1,13568.0,6,21,40,3,0,0,1,0,0
787,9,4,455,1,15353.0,11,3,40,0,0,0,1,0,0
788,3,0,140,0,3597.0,14,15,45,2,0,0,0,1,0
789,11,3,1150,1,10031.0,21,24,10,6,0,1,0,0,0
790,8,3,1200,2,14687.0,9,5,25,3,0,1,0,0,0
791,11,2,180,0,7229.0,19,6,50,3,1,0,0,0,0
792,4,4,310,1,10188.0,14,5,25,3,0,0,1,0,0
793,5,2,160,0,7398.0,7,3,0,1,1,0,0,0,0
794,11,4,1775,2,16704.0,13,18,25,5,0,0,1,0,0
795,3,2,295,1,8153.0,16,3,55,3,1,0,0,0,0
796,11,2,180,0,7229.0,7,4,10,2,1,0,0,0,0
797,9,4,750,1,6943.0,13,27,0,0,0,0,1,0,0
798,9,4,755,1,8937.0,6,6,40,6,0,0,1,0,0
799,8,4,1580,2,9400.0,7,3,5,6,0,0,1,0,0
800,5,3,795,1,13152.0,7,24,10,6,0,1,0,0,0
801,3,2,170,0,3419.0,22,6,10,6,1,0,0,0,0
802,5,3,765,1,7927.0,20,6,20,4,0,1,0,0,0
803,8,2,980,2,9796.0,5,15,50,4,1,0,0,0,0
804,5,2,160,0,8028.0,11,3,30,6,1,0,0,0,0
805,9,4,495,2,10759.0,13,3,5,0,0,0,1,0,0
806,9,4,720,1,10197.0,7,21,0,1,0,0,1,0,0
807,8,2,170,0,5228.0,21,6,5,6,1,0,0,0,0
808,9,4,660,1,9275.0,10,18,0,5,0,0,1,0,0
809,3,0,140,0,5277.0,22,3,5,6,0,0,0,1,0
810,11,4,830,2,13848.0,14,18,35,5,0,0,1,0,0
811,3,4,490,1,6412.0,14,15,20,2,0,0,1,0,0
812,11,3,730,1,13941.0,16,18,30,5,0,1,0,0,0
813,5,2,160,0,4668.0,7,5,0,2,1,0,0,0,0
814,3,2,165,0,3419.0,1,18,30,1,1,0,0,0,0
815,3,2,170,0,3943.0,22,4,10,1,1,0,0,0,0
816,8,3,1440,1,6528.0,14,24,35,4,0,1,0,0,0
817,11,2,180,0,7229.0,17,21,45,1,1,0,0,0,0
818,9,4,755,1,13542.0,13,21,0,3,0,0,1,0,0
819,11,3,1550,1,8529.0,18,6,55,4,0,1,0,0,0
820,11,2,175,0,8016.0,15,21,15,4,1,0,0,0,0
821,11,4,1025,2,13029.0,19,5,30,3,0,0,1,0,0
822,11,4,1760,2,15129.0,23,5,5,3,0,0,1,0,0
823,11,4,535,2,10368.0,19,6,30,4,0,0,1,0,0
824,8,4,185,0,8666.0,18,3,5,6,0,0,1,0,0
825,11,4,540,1,15554.0,10,18,0,5,0,0,1,0,0
826,11,2,625,1,26890.0,5,3,45,3,1,0,0,0,0
827,11,3,1005,1,13067.0,17,21,0,1,0,1,0,0,0
828,11,2,165,0,4544.0,6,4,0,4,1,0,0,0,0
829,5,3,1580,1,8452.0,20,21,20,1,0,1,0,0,0
830,9,4,795,1,7268.0,6,27,0,3,0,0,1,0,0
831,9,4,630,1,9627.0,8,5,30,3,0,0,1,0,0
832,9,4,455,1,9103.0,11,5,25,3,0,0,1,0,0
